"graph",ID,"omega","integrated_populations","integrated_coherences","final_sink_pop","time","t2_population" ,simulation_time
isomorphic_graphs/31.mtx,31,0.47,25.2717878429331,1.85343532874276,0.999999999999984,576.0498046875,0.999999999999984,2000
isomorphic_graphs/5.mtx,5,0.48,12.922047113781,1.33965236186415,1,273.5595703125,1,2000
isomorphic_graphs/4.mtx,4,0.48,14.892140409053,1.41388549281152,1.00000000000001,298.583984375,1.00000000000001,2000
isomorphic_graphs/18.mtx,18,0.48,15.4013845892233,1.43280698808277,1,308.4716796875,1,2000
isomorphic_graphs/14.mtx,14,0.48,14.5190079748173,1.40235093424608,1,313.96484375,1,2000
isomorphic_graphs/16.mtx,16,0.48,14.2587456270733,1.39720541511386,1.00000000000001,317.5048828125,1.00000000000001,2000
isomorphic_graphs/17.mtx,17,0.48,15.2421437905839,1.54821962980337,0.999999999999988,323.6083984375,0.999999999999988,2000
isomorphic_graphs/15.mtx,15,0.48,15.5678923934455,1.55809894321359,0.999999999999991,326.171875,0.999999999999991,2000
isomorphic_graphs/11.mtx,11,0.48,15.3944237643194,1.46726249020566,0.999999999999989,332.51953125,0.999999999999989,2000
isomorphic_graphs/32.mtx,32,0.48,15.3677437893595,1.49140650983751,1.00000000000003,334.228515625,1.00000000000003,2000
isomorphic_graphs/10.mtx,10,0.48,16.6731439242308,1.49463355131409,0.999999999999998,340.2099609375,0.999999999999998,2000
isomorphic_graphs/1.mtx,1,0.48,15.9418653131139,1.31500069830359,0.999999999999997,341.064453125,0.999999999999997,2000
isomorphic_graphs/2.mtx,2,0.48,17.1542483951419,1.42169939748405,0.999999999999991,350.5859375,0.999999999999991,2000
isomorphic_graphs/12.mtx,12,0.48,16.5280239022733,1.52477248694083,0.999999999999993,351.6845703125,0.999999999999993,2000
isomorphic_graphs/30.mtx,30,0.48,17.211419203565,1.53062312429583,0.999999999999999,372.0703125,0.999999999999999,2000
isomorphic_graphs/3.mtx,3,0.48,18.7092802393846,1.43838031035625,0.999999999999998,387.8173828125,0.999999999999998,2000
isomorphic_graphs/26.mtx,26,0.48,18.0691026260462,1.38220590252823,1,394.4091796875,1,2000
isomorphic_graphs/25.mtx,25,0.48,20.2435460640206,1.71053321396253,1.00000000000001,418.701171875,1.00000000000001,2000
isomorphic_graphs/13.mtx,13,0.48,20.7820749189041,1.4708851245964,1.00000000000002,434.2041015625,1.00000000000002,2000
isomorphic_graphs/27.mtx,27,0.48,20.2571914876286,1.44970719935079,1,457.3974609375,1,2000
isomorphic_graphs/28.mtx,28,0.48,21.386561103573,1.54942731923932,0.999999999999998,464.4775390625,0.999999999999998,2000
isomorphic_graphs/29.mtx,29,0.48,21.7085258469989,1.57620145777501,0.999999999999996,466.30859375,0.999999999999996,2000
isomorphic_graphs/24.mtx,24,0.48,21.1789430122295,1.56399294585919,1.00000000000002,469.970703125,1.00000000000002,2000
isomorphic_graphs/19.mtx,19,0.48,21.3302045771391,1.56391495628061,0.999999999999996,471.923828125,0.999999999999996,2000
isomorphic_graphs/21.mtx,21,0.48,21.2036208883851,1.53023463858119,0.999999999999972,476.6845703125,0.999999999999972,2000
isomorphic_graphs/20.mtx,20,0.48,22.1254333722203,1.60131800460069,1,480.8349609375,1,2000
isomorphic_graphs/23.mtx,23,0.48,23.0292053576879,1.52685384998574,1.00000000000001,491.455078125,1.00000000000001,2000
isomorphic_graphs/22.mtx,22,0.48,23.3708132658198,1.67857033168348,0.999999999999987,500.6103515625,0.999999999999987,2000
isomorphic_graphs/7.mtx,7,0.48,24.0671981190982,1.65287292915625,0.999999999999998,524.658203125,0.999999999999998,2000
isomorphic_graphs/6.mtx,6,0.48,24.3560894038253,1.68106549370703,1,530.3955078125,1,2000
isomorphic_graphs/8.mtx,8,0.48,24.1618158730484,1.60029401419078,1.00000000000001,537.353515625,1.00000000000001,2000
isomorphic_graphs/9.mtx,9,0.48,26.3300182522508,1.75400536464056,1.00000000000005,574.0966796875,1.00000000000005,2000
isomorphic_graphs/31.mtx,31,0.48,25.3215851746947,1.77630659683071,0.999999999999997,577.2705078125,0.999999999999997,2000
isomorphic_graphs/5.mtx,5,0.49,12.9198914953277,1.28112503568438,0.999999999999999,273.4375,0.999999999999999,2000
isomorphic_graphs/4.mtx,4,0.49,14.8826277148461,1.35554213789618,0.999999999999998,298.33984375,0.999999999999998,2000
isomorphic_graphs/18.mtx,18,0.49,15.3957126053491,1.37168903114459,0.999999999999993,308.2275390625,0.999999999999993,2000
isomorphic_graphs/14.mtx,14,0.49,14.510578665075,1.3389827779972,0.999999999999995,313.8427734375,0.999999999999995,2000
isomorphic_graphs/16.mtx,16,0.49,14.2659723231456,1.33820921404747,0.999999999999993,317.626953125,0.999999999999993,2000
isomorphic_graphs/17.mtx,17,0.49,15.2397240721371,1.47981693319981,1.00000000000001,323.6083984375,1.00000000000001,2000
isomorphic_graphs/15.mtx,15,0.49,15.5642716649871,1.48897301457213,1.00000000000001,326.0498046875,1.00000000000001,2000
isomorphic_graphs/11.mtx,11,0.49,15.3743496487526,1.39837704655404,0.999999999999989,332.275390625,0.999999999999989,2000
isomorphic_graphs/32.mtx,32,0.49,15.3944634549891,1.43116365532864,0.999999999999995,334.716796875,0.999999999999995,2000
isomorphic_graphs/10.mtx,10,0.49,16.6461809619365,1.42819283086243,0.999999999999998,339.7216796875,0.999999999999998,2000
isomorphic_graphs/1.mtx,1,0.49,15.9402829605042,1.25886376421694,0.999999999999983,340.9423828125,0.999999999999983,2000
isomorphic_graphs/2.mtx,2,0.49,17.1304055282481,1.3581268487176,0.999999999999985,350.2197265625,0.999999999999985,2000
isomorphic_graphs/12.mtx,12,0.49,16.5388181582978,1.45993845146583,0.999999999999994,351.9287109375,0.999999999999994,2000
isomorphic_graphs/30.mtx,30,0.49,17.1766701749606,1.46382910044222,0.999999999999993,371.337890625,0.999999999999993,2000
isomorphic_graphs/3.mtx,3,0.49,18.7100113912422,1.37519805599829,1.00000000000002,387.939453125,1.00000000000002,2000
isomorphic_graphs/26.mtx,26,0.49,18.0228710847394,1.31839752315904,0.999999999999977,393.310546875,0.999999999999977,2000
isomorphic_graphs/25.mtx,25,0.49,20.2061797861448,1.63464456187559,0.999999999999998,417.96875,0.999999999999998,2000
isomorphic_graphs/13.mtx,13,0.49,20.7556711298903,1.40361984159758,1,433.7158203125,1,2000
isomorphic_graphs/27.mtx,27,0.49,20.1465090658174,1.38108301915756,0.999999999999999,454.833984375,0.999999999999999,2000
isomorphic_graphs/28.mtx,28,0.49,21.2609523496829,1.47441491932215,0.999999999999995,461.669921875,0.999999999999995,2000
isomorphic_graphs/29.mtx,29,0.49,21.5897155437731,1.5025584701249,0.999999999999998,463.623046875,0.999999999999998,2000
isomorphic_graphs/24.mtx,24,0.49,21.1031208232126,1.49343937529204,1.00000000000001,468.1396484375,1.00000000000001,2000
isomorphic_graphs/19.mtx,19,0.49,21.2448162356982,1.4893322376095,0.999999999999997,470.0927734375,0.999999999999997,2000
isomorphic_graphs/21.mtx,21,0.49,21.1316896571982,1.45891009419337,1,474.9755859375,1,2000
isomorphic_graphs/20.mtx,20,0.49,22.0176742710047,1.52284848870729,0.999999999999998,478.6376953125,0.999999999999998,2000
isomorphic_graphs/23.mtx,23,0.49,22.9322332874466,1.45491249535002,1.00000000000001,489.3798828125,1.00000000000001,2000
isomorphic_graphs/22.mtx,22,0.49,23.2810661274686,1.60247045332913,0.999999999999999,498.779296875,0.999999999999999,2000
isomorphic_graphs/7.mtx,7,0.49,23.9967858950728,1.57387902232666,1.00000000000001,523.3154296875,1.00000000000001,2000
isomorphic_graphs/6.mtx,6,0.49,24.3222850620937,1.60665518470538,1,529.78515625,1,2000
isomorphic_graphs/8.mtx,8,0.49,24.1248448768072,1.5283298158313,0.999999999999953,536.4990234375,0.999999999999953,2000
isomorphic_graphs/9.mtx,9,0.49,26.3030339255002,1.67420489571082,1.00000000000004,573.486328125,1.00000000000004,2000
isomorphic_graphs/31.mtx,31,0.49,25.360402112317,1.70149713948872,1.00000000000001,578.369140625,1.00000000000001,2000
isomorphic_graphs/5.mtx,5,0.5,12.9145802939621,1.2245657716608,0.999999999999998,273.3154296875,0.999999999999998,2000
isomorphic_graphs/4.mtx,4,0.5,14.8701380614054,1.29910424278884,0.999999999999998,297.9736328125,0.999999999999998,2000
isomorphic_graphs/18.mtx,18,0.5,15.3860294301093,1.31268009624985,0.999999999999993,307.9833984375,0.999999999999993,2000
isomorphic_graphs/14.mtx,14,0.5,14.4983307855668,1.27788117335698,1,313.4765625,1,2000
isomorphic_graphs/16.mtx,16,0.5,14.2687110962664,1.28087513313622,1,317.5048828125,1,2000
isomorphic_graphs/17.mtx,17,0.5,15.2330789927364,1.41370138825854,0.999999999999982,323.3642578125,0.999999999999982,2000
isomorphic_graphs/15.mtx,15,0.5,15.5563230960659,1.42216122699738,0.999999999999998,326.0498046875,0.999999999999998,2000
isomorphic_graphs/11.mtx,11,0.5,15.3509302632077,1.33205329006361,1,331.9091796875,1,2000
isomorphic_graphs/32.mtx,32,0.5,15.4155905708557,1.3724723905803,0.999999999999993,335.0830078125,0.999999999999993,2000
isomorphic_graphs/10.mtx,10,0.5,16.6159236887146,1.3642160451881,0.999999999999997,339.111328125,0.999999999999997,2000
isomorphic_graphs/1.mtx,1,0.5,15.9334108705638,1.20443902963632,0.999999999999996,340.6982421875,0.999999999999996,2000
isomorphic_graphs/2.mtx,2,0.5,17.1024157519059,1.29686603386673,0.999999999999991,349.7314453125,0.999999999999991,2000
isomorphic_graphs/12.mtx,12,0.5,16.5430916763779,1.39710396842842,1.00000000000001,352.1728515625,1.00000000000001,2000
isomorphic_graphs/30.mtx,30,0.5,17.139267094077,1.39951256625397,0.999999999999997,370.4833984375,0.999999999999997,2000
isomorphic_graphs/3.mtx,3,0.5,18.7048520030397,1.31422842912143,1.00000000000002,388.0615234375,1.00000000000002,2000
isomorphic_graphs/26.mtx,26,0.5,17.9728707756857,1.25686895049474,0.999999999999998,392.08984375,0.999999999999998,2000
isomorphic_graphs/25.mtx,25,0.5,20.1645615106943,1.5614388503758,1.00000000000001,417.236328125,1.00000000000001,2000
isomorphic_graphs/13.mtx,13,0.5,20.7223116314807,1.33870736814266,1.00000000000002,433.10546875,1.00000000000002,2000
isomorphic_graphs/27.mtx,27,0.5,20.0361549006837,1.31506376208215,1,452.2705078125,1,2000
isomorphic_graphs/28.mtx,28,0.5,21.1362408061042,1.40252680791485,0.999999999999998,458.984375,0.999999999999998,2000
isomorphic_graphs/29.mtx,29,0.5,21.4718310805978,1.43185295662926,1,460.9375,1,2000
isomorphic_graphs/24.mtx,24,0.5,21.02516818722,1.42540396136607,1,466.4306640625,1,2000
isomorphic_graphs/19.mtx,19,0.5,21.1576586484913,1.41784930219457,0.999999999999995,468.1396484375,0.999999999999995,2000
isomorphic_graphs/21.mtx,21,0.5,21.0568427299596,1.39024406446658,0.999999999999988,473.2666015625,0.999999999999988,2000
isomorphic_graphs/20.mtx,20,0.5,21.9091065788666,1.44767347379075,1,476.4404296875,1,2000
isomorphic_graphs/23.mtx,23,0.5,22.8329920255892,1.38569814217718,1,487.4267578125,1,2000
isomorphic_graphs/22.mtx,22,0.5,23.1887433015564,1.5291787244404,1.00000000000001,496.826171875,1.00000000000001,2000
isomorphic_graphs/7.mtx,7,0.5,23.9221612053049,1.49793283376914,1.00000000000001,521.8505859375,1.00000000000001,2000
isomorphic_graphs/6.mtx,6,0.5,24.281324353203,1.5346581088218,1.00000000000001,529.052734375,1.00000000000001,2000
isomorphic_graphs/8.mtx,8,0.5,24.0809746563987,1.45889163156841,1.00000000000001,535.64453125,1.00000000000001,2000
isomorphic_graphs/9.mtx,9,0.5,26.268436209034,1.59729700188126,1,572.8759765625,1,2000
isomorphic_graphs/31.mtx,31,0.5,25.3883747432271,1.62896751791164,1,579.1015625,1,2000
isomorphic_graphs/5.mtx,5,0.51,12.9062230040621,1.16993315975561,1,273.0712890625,1,2000
isomorphic_graphs/4.mtx,4,0.51,14.8546782683568,1.24450601391849,1,297.607421875,1,2000
isomorphic_graphs/18.mtx,18,0.51,15.3724279483106,1.25570798561956,0.999999999999995,307.6171875,0.999999999999995,2000
isomorphic_graphs/14.mtx,14,0.51,14.4824022543375,1.21898942388298,0.999999999999998,313.232421875,0.999999999999998,2000
isomorphic_graphs/16.mtx,16,0.51,14.267118666762,1.22520480598602,1.00000000000002,317.3828125,1.00000000000002,2000
isomorphic_graphs/17.mtx,17,0.51,15.2223436998252,1.34982815996223,0.999999999999999,323.1201171875,0.999999999999999,2000
isomorphic_graphs/15.mtx,15,0.51,15.544170691146,1.35761907029539,1.00000000000001,325.8056640625,1.00000000000001,2000
isomorphic_graphs/11.mtx,11,0.51,15.3242593236031,1.26822734287964,0.999999999999999,331.54296875,0.999999999999999,2000
isomorphic_graphs/32.mtx,32,0.51,15.4312155724575,1.31532893367706,0.999999999999994,335.44921875,0.999999999999994,2000
isomorphic_graphs/10.mtx,10,0.51,16.5824414086241,1.30261425617636,1.00000000000001,338.37890625,1.00000000000001,2000
isomorphic_graphs/1.mtx,1,0.51,15.9214529123677,1.15170961982319,1.00000000000001,340.33203125,1.00000000000001,2000
isomorphic_graphs/2.mtx,2,0.51,17.0704397790609,1.23785257024903,1.00000000000001,349.2431640625,1.00000000000001,2000
isomorphic_graphs/12.mtx,12,0.51,16.5410934408365,1.33623789460623,1,352.1728515625,1,2000
isomorphic_graphs/30.mtx,30,0.51,17.0992092783767,1.33757269568257,0.999999999999988,369.62890625,0.999999999999988,2000
isomorphic_graphs/3.mtx,3,0.51,18.6939030684916,1.25540695219687,0.999999999999999,387.939453125,0.999999999999999,2000
isomorphic_graphs/26.mtx,26,0.51,17.9192777436877,1.19757392384963,0.999999999999998,390.869140625,0.999999999999998,2000
isomorphic_graphs/25.mtx,25,0.51,20.1187190760543,1.49083530677844,1,416.3818359375,1,2000
isomorphic_graphs/13.mtx,13,0.51,20.6823319619676,1.27610689165337,1.00000000000001,432.373046875,1.00000000000001,2000
isomorphic_graphs/27.mtx,27,0.51,19.9260551685069,1.25157175394539,1.00000000000001,449.70703125,1.00000000000001,2000
isomorphic_graphs/28.mtx,28,0.51,21.0123445232851,1.33364104657555,1,456.298828125,1,2000
isomorphic_graphs/29.mtx,29,0.51,21.3547014186353,1.36396275595395,1,458.3740234375,1,2000
isomorphic_graphs/24.mtx,24,0.51,20.9450848319573,1.3597948612472,1.00000000000001,464.599609375,1.00000000000001,2000
isomorphic_graphs/19.mtx,19,0.51,21.0687419010558,1.34934164146713,0.999999999999998,466.30859375,0.999999999999998,2000
isomorphic_graphs/21.mtx,21,0.51,20.9791567438921,1.32416488207808,1.00000000000001,471.435546875,1.00000000000001,2000
isomorphic_graphs/20.mtx,20,0.51,21.7997358035291,1.37566672273756,1,474.365234375,1,2000
isomorphic_graphs/23.mtx,23,0.51,22.7315218616154,1.31913445941249,0.999999999999994,485.3515625,0.999999999999994,2000
isomorphic_graphs/22.mtx,22,0.51,23.0938634766597,1.45860296814643,0.999999999999996,494.873046875,0.999999999999996,2000
isomorphic_graphs/7.mtx,7,0.51,23.8433998064716,1.42494492183182,1.00000000000001,520.3857421875,1.00000000000001,2000
isomorphic_graphs/6.mtx,6,0.51,24.2334234526498,1.46504209468725,0.999999999999999,528.076171875,0.999999999999999,2000
isomorphic_graphs/8.mtx,8,0.51,24.0304188521546,1.3919225114452,0.999999999999999,534.5458984375,0.999999999999999,2000
isomorphic_graphs/9.mtx,9,0.51,26.2263362078072,1.52320185947995,1.00000000000003,572.021484375,1.00000000000003,2000
isomorphic_graphs/31.mtx,31,0.51,25.40568174834,1.55867707500476,0.999999999999982,579.7119140625,0.999999999999982,2000
isomorphic_graphs/5.mtx,5,0.52,12.8949342639925,1.11718533481207,0.999999999999999,272.8271484375,0.999999999999999,2000
isomorphic_graphs/4.mtx,4,0.52,14.8362716311815,1.19168647032465,1,297.2412109375,1,2000
isomorphic_graphs/18.mtx,18,0.52,15.3550147454675,1.20070470885557,1,307.12890625,1,2000
isomorphic_graphs/14.mtx,14,0.52,14.4629394978465,1.16224828677794,0.999999999999999,312.744140625,0.999999999999999,2000
isomorphic_graphs/16.mtx,16,0.52,14.2613580636972,1.17119736438339,0.999999999999993,317.2607421875,0.999999999999993,2000
isomorphic_graphs/17.mtx,17,0.52,15.2076603821895,1.28815167053395,0.999999999999998,322.8759765625,0.999999999999998,2000
isomorphic_graphs/15.mtx,15,0.52,15.527949096986,1.29530139383421,0.999999999999999,325.5615234375,0.999999999999999,2000
isomorphic_graphs/11.mtx,11,0.52,15.2944425482429,1.20683533110599,1.00000000000001,331.0546875,1.00000000000001,2000
isomorphic_graphs/32.mtx,32,0.52,15.4414507789704,1.259730068708,0.999999999999986,335.5712890625,0.999999999999986,2000
isomorphic_graphs/10.mtx,10,0.52,16.5458149387905,1.24330260767981,0.999999999999998,337.7685546875,0.999999999999998,2000
