graph,ID,omega,integrated_populations,int_pop_t_normalized,integrated_coherences,int_coh_normalized,final_sink_pop,time,Full,Arrival,t2_population,,simulation_time
isomorphic_graphs/17.mtx,17,0.04,13.4837516375457,0.006741875818773,13.6142300622414,0.006807115031121,0.999999999999996,346.3134765625,T,0.999999999999996,2000,,
isomorphic_graphs/19.mtx,19,0.04,28.4341147454917,0.014217057372746,19.0983828352243,0.009549191417612,0.999999999999996,659.423828125,T,0.999999999999996,2000,,
isomorphic_graphs/20.mtx,20,0.04,28.0203006094103,0.014010150304705,18.1517935166978,0.009075896758349,0.999999999999998,633.1787109375,T,0.999999999999998,2000,,
isomorphic_graphs/21.mtx,21,0.04,22.443885220734,0.011221942610367,13.3488017294687,0.006674400864734,0.999999999999998,552.6123046875,T,0.999999999999998,2000,,
isomorphic_graphs/29.mtx,29,0.04,31.880137017829,0.015940068508915,18.7698900685944,0.009384945034297,0.999999999999998,816.2841796875,T,0.999999999999998,2000,,
isomorphic_graphs/18.mtx,18,0.04,14.9704516729629,0.007485225836481,14.3807481689862,0.007190374084493,0.999999999999999,347.0458984375,T,0.999999999999999,2000,,
isomorphic_graphs/3.mtx,3,0.04,20.9272733531553,0.010463636676578,15.6533139484156,0.007826656974208,1,446.044921875,T,1,2000,,
isomorphic_graphs/4.mtx,4,0.04,16.2155592699991,0.008107779635,15.1051171251684,0.007552558562584,1,379.5166015625,T,1,2000,,
isomorphic_graphs/7.mtx,7,0.04,33.9363345729343,0.016968167286467,20.5213095484847,0.010260654774242,1,733.7646484375,T,1,2000,,
isomorphic_graphs/31.mtx,31,0.04,23.5399443662503,0.011769972183125,17.0228959052756,0.008511447952638,1,562.01171875,T,1,2000,,
isomorphic_graphs/10.mtx,10,0.04,17.1916216514217,0.008595810825711,15.4741465935244,0.007737073296762,1.00000000000001,447.998046875,T,1.00000000000001,2000,,
isomorphic_graphs/13.mtx,13,0.04,18.7995370409357,0.009399768520468,14.6177460102716,0.007308873005136,1.00000000000001,413.4521484375,T,1.00000000000001,2000,,
isomorphic_graphs/26.mtx,26,0.04,15.1819389040977,0.007590969452049,12.5930178428912,0.006296508921446,1.00000000000001,486.4501953125,T,1.00000000000001,2000,,
isomorphic_graphs/27.mtx,27,0.04,31.7474983091598,0.01587374915458,17.9109650705521,0.008955482535276,1.00000000000001,834.8388671875,T,1.00000000000001,2000,,
isomorphic_graphs/32.mtx,32,0.04,15.087249239989,0.007543624619995,13.5085438440759,0.006754271922038,1.00000000000001,416.748046875,T,1.00000000000001,2000,,
isomorphic_graphs/2.mtx,2,0.04,12.3042569388745,0.006152128469437,11.7976628251565,0.005898831412578,1.00000000000002,281.73828125,T,1.00000000000002,2000,,
isomorphic_graphs/8.mtx,8,0.04,23.841946340595,0.011920973170298,17.046278904561,0.008523139452281,1.00000000000002,554.8095703125,T,1.00000000000002,2000,,
isomorphic_graphs/6.mtx,6,0.04,24.6433778336967,0.012321688916848,15.3758011197124,0.007687900559856,1.00000000000003,532.958984375,T,1.00000000000003,2000,,
isomorphic_graphs/9.mtx,9,0.04,21.6990600238,0.0108495300119,13.8570347280253,0.006928517364013,1.00000000000003,546.5087890625,T,1.00000000000003,2000,,
isomorphic_graphs/25.mtx,25,0.04,25.0629702261547,0.012531485113077,18.4598705626999,0.00922993528135,1.00000000000003,516.4794921875,T,1.00000000000003,2000,,
isomorphic_graphs/1.mtx,1,0.04,15.6772100535509,0.007838605026775,12.8294548262556,0.006414727413128,1.00000000000006,439.3310546875,T,1.00000000000006,2000,,
isomorphic_graphs/3.mtx,3,0.05,19.6925914328919,0.009846295716446,13.3556811663066,0.006677840583153,0.999999999999982,412.353515625,T,0.999999999999982,2000,,
isomorphic_graphs/2.mtx,2,0.05,12.4205306171884,0.006210265308594,10.4695359195305,0.005234767959765,0.999999999999987,274.2919921875,T,0.999999999999987,2000,,
isomorphic_graphs/8.mtx,8,0.05,23.1686284505337,0.011584314225267,14.6453435376043,0.007322671768802,0.999999999999988,530.3955078125,T,0.999999999999988,2000,,
isomorphic_graphs/32.mtx,32,0.05,14.0487158653235,0.007024357932662,11.4350130189441,0.005717506509472,0.999999999999988,371.2158203125,T,0.999999999999988,2000,,
isomorphic_graphs/1.mtx,1,0.05,14.8723380307571,0.007436169015379,10.8953782248239,0.005447689112412,0.999999999999991,401.0009765625,T,0.999999999999991,2000,,
isomorphic_graphs/5.mtx,5,0.05,11.4686540174578,0.005734327008729,10.8066587681676,0.005403329384084,0.999999999999991,319.091796875,T,0.999999999999991,2000,,
isomorphic_graphs/7.mtx,7,0.05,31.5796602398501,0.015789830119925,17.4836340381555,0.008741817019078,0.999999999999992,672.9736328125,T,0.999999999999992,2000,,
isomorphic_graphs/13.mtx,13,0.05,17.9580988988306,0.008979049449415,12.6811520560565,0.006340576028028,0.999999999999993,383.7890625,T,0.999999999999993,2000,,
isomorphic_graphs/26.mtx,26,0.05,15.096868336084,0.007548434168042,11.14421534738,0.00557210767369,0.999999999999993,443.84765625,T,0.999999999999993,2000,,
isomorphic_graphs/4.mtx,4,0.05,15.5762932496268,0.007788146624813,12.9228452880467,0.006461422644023,0.999999999999996,350.9521484375,T,0.999999999999996,2000,,
isomorphic_graphs/19.mtx,19,0.05,26.8466041753633,0.013423302087682,16.396124440498,0.008198062220249,0.999999999999996,608.3984375,T,0.999999999999996,2000,,
isomorphic_graphs/25.mtx,25,0.05,24.094817104916,0.012047408552458,15.9989639397062,0.007999481969853,0.999999999999996,490.3564453125,T,0.999999999999996,2000,,
isomorphic_graphs/27.mtx,27,0.05,30.5190896732932,0.015259544836647,15.4561355414806,0.00772806777074,0.999999999999996,777.34375,T,0.999999999999996,2000,,
isomorphic_graphs/30.mtx,30,0.05,22.4121810967442,0.011206090548372,14.884939139215,0.007442469569608,0.999999999999996,548.4619140625,T,0.999999999999996,2000,,
isomorphic_graphs/10.mtx,10,0.05,16.7105238242013,0.008355261912101,13.5136507404031,0.006756825370202,0.999999999999998,404.541015625,T,0.999999999999998,2000,,
isomorphic_graphs/23.mtx,23,0.05,29.1065190834724,0.014553259541736,14.6541210682033,0.007327060534102,0.999999999999998,665.0390625,T,0.999999999999998,2000,,
isomorphic_graphs/24.mtx,24,0.05,24.7264097715862,0.012363204885793,13.7436488353956,0.006871824417698,0.999999999999998,569.4580078125,T,0.999999999999998,2000,,
